review,classification
"I am a sweater girl, so i was really looking forward to this cozy-looking piece. like other reviewers, i found the fit to be very strange and not as pictured. i am 5'1"" and 107 lbs and typically wear xxsp or xsp. i ordered this in the xxsp because of the loose fit. it did not fit like the model at all. the sleeves were shorter and stuck out oddly. the length was not as long as pictured, but it would have been fine for me had the sweater not also been as wide as it was long. others suggested sizi",neutral
"This top is pretty and i did not find it sheer at all but i am returning it due to the lace sleeves are tight. but, i do have large arms! other than the sleeves i would keep it!",neutral
"After reading the reviews i decided to give this a try, but it just didn't work on me. i'm 5'8, smaller on top, and usually wear m in retailer sizes. this was ok in the shoulder and arm area but a little too snug for me in the hips. also, the diagonal striping made my boobs disappear and the pattern at the bottom emphasized my tummy and rear. not exactly the look i was going for. back it goes.",neutral
"Love the color and style, but material snags easily",neutral
"I purchased these pants in blue, they fit great - only problem is that one leg is about 1/2 inch longer than the other. i got them on sale with a discount so i will keep them and take them to a tailor to fix. bummer.",neutral
"Ok so this top is as cute in person as it is online. runs very small as theres no stretch or give in fabric. i normally wear 12 and i couldnt even halfway get this on lol. i may consider a 14-16 but the stores didnt have this yet to try on. the ladies at the counter were crushing on this top though!
if you can find your fit this top is great for layering!",neutral
This blouse ran so short in the body it has to go back. it would not cover my stomach untucked or tucked in. it's unfortunate i think it would be very beautiful and flowey.,neutral
I wore this coat one day and the buttons started falling off. it stretched so much. i'm going to beg my local store to take back. it shouldn't fall apart like that. it's super duper cozy though.,neutral
"I've been searching for a pretty and unique ""party top"" and thought this was it. it is beautiful and unique but much too cropped for me and i'm only 5'3"". sadly i had to return. maybe would be more appropriate on someone younger",neutral
"I ordered this in a petite small; a petite xs would have fit too. fits just like on the model. i'm 5'2"", currently 33-25-37ish with narrow shoulders and torso. the regular size proportions would have been off on me. lovely pattern on a milky white background.
.
i'm returning it because it feels so scratchy, much more than a linen tee i got from retailer a few years ago and that i love, especially in hot weather. with this one i would also need to wear a cami under it, as even my nude bra showed",neutral
,neutral
"I really wanted to love this. sadly, the first thing i noticed was how tight it was in the arms and across the back (size up maybe even two sizes). secondly, it's see through! a top like this looses it's finesse to me once i can see my pant line and bra. it's very difficult to do the three buttons in the back yourself and finally, good luck taking it off without getting make up all over the neckline. someone dubbed it the ""poor man's pineapple top."" i couldn't agree more, sigh. i really did want",neutral
